Sale_ID,Customer_ID,Book_ID,Date_ID,Store_ID,Quantity_Sold,Sale_Amount,Discount_Applied
236870,5,32,20231027,58,2,23.92,0.06
495001,296,478,20230328,50,5,479.37,27.43
347260,256,44,20230214,33,5,468.68,3.48
85401,621,378,20231016,78,5,176.39,16.0
850746,138,274,20230331,43,2,116.98,2.51
865336,776,139,20230801,60,2,98.49,5.95
297605,86,198,20231206,16,5,349.4,5.88
119965,777,24,20230328,50,2,130.2,9.48
224382,424,57,20231018,6,1,84.23,2.37
232371,99,117,20231230,31,3,264.67,5.84
737498,497,454,20231211,90,5,442.15,35.09
62785,171,8,20230905,39,1,88.36,2.95
792708,305,49,20230604,97,4,88.21,7.13
805223,877,317,20230227,25,3,189.57,4.22
115971,10,48,20230208,94,1,70.54,2.38
926584,755,479,20230321,57,5,422.91,17.88
257510,118,235,20230209,39,5,488.3,47.16
810632,573,243,20230610,94,3,47.24,2.71
231571,71,415,20230114,91,5,369.09,32.03
276705,762,433,20230417,22,5,323.14,23.49
459860,384,401,20230614,72,3,85.92,6.34
614349,281,318,20230925,85,1,43.3,2.8
708687,90,45,20231214,35,3,260.93,24.92
177514,811,111,20231002,68,3,176.11,0.63
524682,217,122,20230322,1,3,41.03,1.91
16574,59,10,20230117,90,3,51.67,4.55
323308,709,282,20230529,71,2,33.47,0.03
704276,521,84,20230216,59,1,43.51,3.53
160175,285,56,20231119,88,5,315.29,7.83
824295,631,21,20230506,80,1,84.96,3.16
247424,599,46,20230316,21,4,219.2,12.21
47134,115,261,20231026,2,2,28.06,1.74
750080,448,259,20231112,54,4,308.52,24.22
487880,883,151,20230225,93,2,25.61,1.0
637073,373,191,20230611,66,4,265.44,16.63
729564,916,441,20231014,77,5,317.25,24.92
176481,455,146,20230905,26,1,83.66,8.13
813829,503,213,20230124,43,4,186.23,6.67
270407,614,44,20230103,31,4,380.58,9.47
143132,283,200,20230412,86,5,153.09,5.68
207323,927,175,20230525,25,1,95.29,2.31
840203,776,36,20230818,75,1,71.07,6.39
961577,367,446,20230725,31,2,87.74,2.29
122380,248,167,20230524,100,5,239.52,4.41
721404,9,378,20230521,53,2,142.16,0.8
172679,581,204,20230214,9,3,295.93,1.36
635118,295,272,20230922,31,4,364.82,16.17
678619,633,13,20230302,84,4,224.2,10.52
869341,849,340,20230111,61,3,136.82,0.96
427142,249,294,20231104,72,4,236.1,22.03
248521,366,80,20230110,27,5,72.4,2.82
287084,319,91,20230121,15,4,244.03,13.72
435016,823,67,20230202,32,4,136.03,4.12
819769,499,20,20231007,52,4,217.08,8.82
383725,752,57,20230610,26,2,180.01,6.65
812220,637,285,20231015,81,5,379.99,10.48
410670,654,41,20230401,15,4,86.92,3.11
690048,153,183,20230720,89,4,101.99,8.71
923607,383,325,20230420,100,3,48.91,2.47
190224,350,259,20230716,13,3,130.53,7.62
171033,866,456,20230716,78,4,54.14,3.63
241737,372,121,20230916,87,5,84.79,0.21
361723,884,273,20230530,49,4,210.02,13.13
932566,22,365,20230302,51,3,97.61,4.6
213480,182,450,20230727,83,1,20.43,1.37
881975,649,425,20230610,30,1,45.94,0.6
560607,51,36,20231220,60,5,446.49,43.95
78623,117,218,20230104,60,2,62.6,1.86
340460,954,272,20230912,93,5,79.57,6.64
806587,938,199,20230729,50,1,49.17,2.36
733067,790,400,20230529,47,3,167.68,6.61
747955,586,290,20230629,82,3,178.86,15.02
794071,267,127,20230109,59,2,55.02,3.63
420484,435,68,20231222,9,5,64.22,2.36
747839,604,16,20230619,83,5,151.75,3.49
773067,197,299,20230522,24,2,184.88,9.55
699162,729,118,20230524,17,5,154.19,14.5
385679,683,364,20230707,20,3,58.4,1.11
297058,607,26,20230126,5,3,225.04,13.9
640206,345,487,20231213,1,3,236.82,11.11
732166,160,208,20230721,89,1,16.36,0.69
679701,757,486,20231227,84,3,161.78,7.02
241761,691,430,20230331,1,2,108.93,4.74
726353,746,280,20231211,91,4,98.6,9.69
44792,327,307,20230703,34,1,26.75,2.33
643553,28,446,20230205,50,3,177.24,3.95
606950,590,190,20230330,93,4,383.6,30.66
816559,229,252,20230903,74,1,97.18,7.05
9571,474,474,20230203,9,3,143.83,8.68
895848,597,134,20230129,52,1,29.38,0.98
524853,684,33,20231227,81,4,55.39,0.53
352185,214,214,20230507,85,4,192.92,12.37
102047,703,227,20231113,18,1,50.99,0.58
92215,308,383,20231012,64,1,51.58,4.42
888106,535,229,20230810,99,5,267.71,7.26
371986,206,421,20230812,1,3,201.11,19.84
660778,960,405,20231216,77,1,23.97,1.35
369502,406,369,20230109,30,4,313.93,7.82
129810,194,376,20230217,46,1,69.71,6.66
89206,372,270,20230330,14,5,100.12,5.24
601561,881,390,20230829,78,3,268.78,5.6
197542,377,177,20230720,75,2,34.88,3.46
678276,510,198,20231113,6,1,42.32,0.67
523297,169,33,20230924,61,5,303.58,18.99
812572,519,155,20230715,67,1,61.37,3.68
415896,879,268,20231225,55,4,194.67,3.72
999017,254,193,20230418,97,4,41.29,2.51
678797,195,409,20230713,65,1,10.06,0.23
38093,303,491,20230724,6,4,276.91,22.21
281979,287,266,20231117,58,4,289.93,18.99
49002,259,284,20230913,17,1,41.62,1.18
645440,883,117,20230508,71,4,114.91,1.04
618630,649,165,20231209,26,4,263.99,17.56
294380,339,133,20230104,73,5,55.12,3.54
219326,377,390,20230807,45,2,94.16,6.52
308554,277,63,20230118,21,5,249.12,2.97
18436,829,99,20230319,61,3,240.89,13.74
568345,165,251,20231204,82,4,141.42,1.38
102136,731,380,20230907,52,4,312.58,13.63
128701,87,106,20230101,49,3,44.93,0.16
12129,892,406,20230611,88,3,264.53,12.41
445863,976,261,20230612,48,1,15.62,0.18
660635,403,453,20230801,51,5,265.24,25.7
439116,37,225,20230609,28,3,265.21,20.01
912398,498,361,20231225,76,4,162.05,15.31
850734,918,108,20230715,98,5,306.2,9.42
772541,133,441,20230825,93,4,365.33,36.36
824215,821,256,20230108,7,1,34.86,1.62
663239,997,465,20231105,94,3,49.15,2.46
892039,328,416,20230226,63,5,427.46,0.0
814330,230,125,20230501,100,2,119.17,6.03
601558,361,31,20231107,49,3,173.7,5.77
276392,102,252,20230529,81,4,264.66,17.11
935947,394,341,20231202,94,4,86.73,2.89
786207,764,137,20231010,100,3,235.14,10.89
259409,536,422,20230910,79,1,41.22,2.18
348240,860,106,20230612,86,4,208.0,4.66
441774,52,336,20230426,82,1,62.66,1.15
354888,190,88,20230707,31,2,123.75,4.51
314220,359,234,20230203,22,1,37.8,1.35
70351,926,407,20231023,53,4,395.97,15.75
747013,410,462,20230622,98,1,81.03,6.78
940602,457,337,20230722,59,2,103.34,6.8
24989,353,50,20230511,83,4,241.41,16.76
666637,149,116,20230208,7,5,321.31,28.28
302900,437,475,20231224,3,2,28.74,2.33
647324,75,462,20230906,88,3,89.77,5.36
265470,713,21,20230313,24,1,79.55,3.54
729344,776,119,20230526,68,3,203.65,5.8
96886,862,370,20230919,28,2,92.3,1.26
192341,44,223,20231126,93,3,81.99,7.98
868617,113,146,20231009,48,5,438.51,6.98
85365,586,201,20230111,51,3,39.08,3.33
609314,700,86,20231120,75,5,469.91,19.7
133226,878,187,20230205,50,3,230.56,13.36
826973,340,196,20230804,88,1,97.24,8.68
251487,760,70,20230103,10,5,257.48,23.53
220818,947,110,20230604,83,4,69.94,5.84
28449,311,346,20231116,11,3,73.81,0.82
518134,478,55,20231017,38,2,93.93,9.06
95484,947,327,20230612,44,4,269.78,9.07
673791,920,73,20230319,26,5,166.86,12.23
786607,567,237,20230827,69,4,84.39,6.01
614199,924,156,20230126,59,5,433.84,9.04
909280,69,397,20230801,26,2,164.94,10.57
675362,106,153,20230506,39,1,64.95,4.45
444350,601,210,20231111,45,4,157.13,2.96
65984,345,298,20230416,34,3,291.88,2.39
571178,249,223,20230201,68,5,182.82,8.58
687660,19,205,20231209,56,3,44.11,0.69
890348,508,333,20230617,97,5,252.05,21.14
724916,574,339,20231009,25,1,74.81,5.47
768543,957,316,20231222,23,2,174.69,8.31
220502,545,311,20230530,75,5,50.2,3.38
842644,880,26,20230710,71,4,42.54,3.58
806382,284,421,20230326,23,5,170.54,11.95
752735,43,345,20230723,32,4,355.38,12.3
137320,782,114,20230701,17,3,275.57,7.31
710196,211,168,20230620,30,3,86.07,6.11
446807,673,416,20231022,28,2,109.88,9.22
539943,987,96,20230607,52,4,190.3,17.14
260331,152,194,20230928,85,5,65.08,4.34
327503,782,415,20230203,53,3,117.28,10.46
178533,371,285,20230320,35,2,184.14,12.49
55368,167,442,20231227,33,2,141.1,6.83
943644,664,99,20230511,74,3,262.77,9.81
747545,780,170,20230628,5,3,187.56,9.5
395226,354,266,20230602,30,5,364.7,22.11
710638,743,181,20230625,22,1,55.93,5.22
849691,652,177,20230411,2,2,71.93,6.82
858734,610,405,20230925,97,1,35.23,1.6
29237,748,49,20231103,57,4,370.68,2.59
175530,887,109,20230119,38,5,489.92,0.45
884152,558,221,20230205,14,5,317.79,4.33
141167,64,200,20230503,31,5,73.61,2.15
450318,99,12,20231127,72,4,88.01,5.24
982070,432,371,20231117,69,1,54.6,1.23
136386,122,95,20230924,99,3,270.54,22.06
234708,485,269,20230903,19,1,30.17,0.49
853805,346,340,20230827,69,1,56.05,3.8
377664,699,280,20230306,81,2,86.68,7.06
212718,483,222,20230119,23,5,125.56,0.25
648276,102,124,20231121,18,2,50.67,0.56
499892,21,204,20230426,70,2,76.35,2.88
265407,880,224,20230716,22,2,63.12,1.1
778562,130,13,20230131,30,5,339.96,23.75
259194,470,204,20230404,36,4,212.61,16.03
977829,510,273,20230210,84,3,269.28,4.25
362193,899,36,20230118,81,4,303.32,1.59
423026,848,244,20230626,40,2,73.83,3.05
442841,62,165,20230704,85,4,116.16,0.02
353110,289,223,20230729,63,2,68.06,6.47
741117,237,109,20230614,81,4,162.87,8.08
387777,36,447,20230528,42,1,99.56,1.78
497943,99,1,20231007,73,1,77.86,6.09
103157,350,439,20230719,86,1,24.13,0.79
224625,411,124,20231108,35,4,193.74,17.97
64801,156,14,20230903,91,3,48.21,2.24
586972,926,39,20230130,54,5,339.61,26.0
583840,231,67,20231003,25,5,131.03,6.8
606822,811,363,20230820,30,3,69.66,4.14
874402,530,459,20230717,63,2,29.94,0.83
519773,769,346,20230323,93,1,46.81,1.96
244581,947,338,20230702,7,1,13.55,0.24
695107,937,408,20230717,91,3,134.79,2.17
435600,215,485,20231013,1,5,468.07,36.99
664520,814,258,20230102,46,4,296.6,9.66
592359,671,250,20230331,57,3,162.8,9.41
210353,826,30,20230615,90,4,378.51,25.5
856817,286,468,20231021,13,1,76.15,1.2
478392,953,183,20231201,54,3,270.89,20.21
910015,498,349,20230628,73,1,18.32,1.31
941567,926,394,20230609,55,2,159.88,7.76
845592,684,164,20231221,44,3,293.05,21.79
380841,793,12,20230203,37,1,99.74,2.17
654213,597,157,20230723,62,3,82.04,5.0
981779,532,316,20230725,81,3,260.32,2.51
928952,635,64,20230605,59,4,286.5,4.1
962550,551,366,20230307,66,3,296.52,20.23
495100,3,108,20230813,89,1,19.92,1.01
733063,999,375,20230131,69,3,176.14,1.11
512101,485,188,20230610,25,3,74.52,3.52
567313,672,473,20230831,44,3,189.59,15.54
574653,762,427,20231218,79,2,97.23,7.65
967318,770,317,20230906,89,2,118.31,9.31
143444,891,252,20231210,62,4,151.99,7.85
323240,440,99,20230809,63,4,268.17,5.36
372779,957,357,20230331,64,4,175.56,2.45
136767,584,154,20230712,92,3,36.68,0.13
325098,227,334,20231203,32,5,385.24,15.89
390165,984,275,20230405,100,1,59.46,1.57
136811,715,1,20230120,1,2,187.6,2.51
983177,459,3,20231226,21,2,143.87,12.3
744241,328,51,20230730,44,1,49.74,4.0
136916,432,48,20230922,9,1,86.14,2.31
139717,6,155,20230730,86,5,68.08,6.31
775953,539,439,20230811,21,1,87.68,2.29
39297,131,361,20230222,63,5,136.37,5.59
411208,908,40,20230409,75,3,147.83,3.53
240132,1,179,20230715,31,4,140.94,1.22
192104,162,192,20230215,5,2,186.96,6.25
465485,814,114,20230901,66,2,135.08,9.26
181991,263,192,20230219,15,2,108.07,10.06
947363,557,315,20230902,5,5,380.42,28.08
493770,596,53,20231129,16,1,95.14,0.53
33230,598,223,20230421,63,5,200.05,12.49
315960,629,318,20230722,26,4,317.08,1.98
141000,817,38,20230410,93,1,82.45,4.75
952708,754,102,20230302,71,5,72.65,1.48
819987,1000,375,20230919,59,1,62.33,3.14
432745,43,133,20230403,85,2,143.32,9.59
683076,352,480,20230318,65,4,288.74,24.03
494762,644,238,20231115,23,4,233.59,2.2
647002,143,397,20231212,10,4,182.98,7.42
130523,157,406,20231218,33,2,176.43,14.5
302480,497,212,20231004,97,2,186.43,5.62
682034,999,155,20230625,5,5,322.64,5.87
889080,604,424,20230327,78,5,406.38,7.86
8249,614,152,20230327,50,5,475.8,47.07
222886,389,456,20230423,35,4,182.42,3.07
189823,352,450,20230624,75,4,287.77,26.37
513069,130,338,20230901,5,3,168.12,13.62
583584,440,112,20230815,59,3,215.09,3.35
494210,983,392,20231101,64,5,207.09,5.87
189079,158,192,20231202,34,4,364.1,12.92
726416,302,57,20230415,3,3,116.43,2.89
116283,453,25,20231123,18,2,30.61,0.15
559603,557,233,20231219,55,3,71.12,2.52
522166,889,149,20230205,49,5,451.3,12.21
407012,801,59,20230121,51,5,296.44,25.7
851440,57,237,20230528,74,5,469.87,23.5
806238,256,473,20230614,96,2,25.48,0.35
770466,899,407,20230513,68,2,47.16,0.5
6943,85,74,20230619,29,3,227.01,3.11
830659,851,102,20231223,4,4,347.83,30.87
319306,72,335,20230529,64,3,124.83,2.77
816474,798,123,20231129,57,2,183.26,0.99
649848,4,320,20230517,99,3,111.26,9.16
147633,9,391,20231212,98,1,42.04,2.97
217698,894,181,20230613,64,5,322.67,7.64
333537,322,487,20230328,80,1,39.34,3.14
230122,971,23,20230131,61,3,158.6,11.53
91494,691,436,20230828,59,4,46.05,0.59
538797,376,43,20230321,72,3,163.56,12.75
69128,412,247,20230907,25,4,185.17,1.21
461578,493,96,20230417,99,5,332.27,21.94
171454,935,97,20230731,80,4,326.47,29.59
829859,201,433,20230830,56,2,186.19,1.51
655488,271,198,20230711,30,1,29.89,1.82
246829,411,376,20230507,51,1,59.02,1.41
354721,968,341,20230624,30,3,116.84,9.8
414379,953,267,20231201,23,2,69.58,0.54
533177,84,336,20230909,87,1,28.36,0.45
435099,398,83,20230111,95,3,121.99,1.4
321716,978,313,20230113,33,4,288.63,27.15
880484,511,213,20230510,69,3,80.8,8.06
273988,592,443,20230202,94,1,18.91,0.12
561968,808,318,20230209,43,1,68.2,6.16
452426,52,56,20230823,5,3,284.83,7.58
344192,240,68,20231128,86,5,294.03,29.3
664963,201,170,20230622,5,5,438.12,7.43
798566,23,44,20230628,93,3,182.95,12.38
847312,362,295,20231117,15,4,238.35,13.09
321154,858,470,20231217,90,1,32.29,0.54
539668,422,231,20231017,58,2,102.89,8.59
18927,435,437,20230529,62,3,50.91,4.52
293377,525,468,20230613,12,3,203.45,18.07
247519,429,102,20230929,56,5,111.64,0.55
655659,772,87,20230325,67,1,87.2,5.12
658482,433,49,20230824,50,4,394.22,29.67
889824,323,489,20230523,14,1,27.58,1.12
805169,120,480,20230808,26,5,384.38,11.17
904044,249,499,20231002,77,5,197.23,5.91
904832,945,487,20230716,85,5,174.42,2.91
171162,252,421,20230725,57,1,53.29,3.01
492567,755,261,20231118,22,2,88.58,3.4
964167,315,4,20230716,7,4,161.97,12.81
819958,79,309,20230929,22,5,339.58,23.8
326766,833,328,20231221,62,4,107.8,4.07
387666,131,202,20230225,55,4,352.96,3.37
627505,139,57,20230923,2,5,401.94,28.51
16936,740,128,20231129,61,1,18.41,0.27
944300,581,65,20230530,78,1,48.29,0.55
272220,178,5,20230415,76,3,120.67,3.54
740891,22,85,20231008,54,1,65.76,2.74
311040,127,81,20230213,44,5,91.23,0.58
306224,364,372,20230726,41,4,105.27,7.15
478402,924,391,20230928,21,1,95.06,5.15
590311,232,374,20230622,93,3,54.26,4.83
382831,464,393,20230530,19,3,178.77,14.75
854540,235,411,20231229,14,3,77.71,7.42
764034,959,185,20231203,36,5,457.27,35.03
678048,216,163,20231202,90,2,92.45,8.37
327898,487,349,20230806,72,2,53.99,2.83
129934,952,435,20230510,59,3,69.25,0.03
211659,130,79,20231125,67,4,44.01,4.0
103814,616,428,20230624,28,2,147.45,8.8
860537,317,470,20231102,100,2,116.2,0.7
796030,952,488,20230530,43,2,191.99,13.92
909893,113,286,20230208,52,4,335.93,22.22
589054,42,52,20230402,6,2,105.5,2.17
508233,503,109,20230213,78,2,110.48,7.01
724748,534,281,20231124,58,4,251.76,1.77
52716,123,343,20231003,89,5,161.68,10.89
105191,59,244,20230121,40,5,320.98,15.18
672403,438,8,20230901,39,2,129.92,0.21
686240,782,318,20231017,90,1,68.86,0.09
116344,369,35,20230810,5,2,173.81,2.59
239698,509,428,20230223,3,4,347.58,32.61
745592,953,256,20230712,47,5,414.68,3.43
697119,922,160,20230325,100,2,23.07,1.65
689513,896,216,20230101,86,5,478.52,21.79
27120,696,333,20230626,22,1,88.21,4.38
740697,730,19,20230304,42,1,93.86,4.91
374429,247,472,20231203,98,2,66.22,4.23
206734,339,302,20230304,9,3,34.9,0.08
767832,534,356,20230715,12,1,38.34,0.48
642058,410,86,20230403,49,2,54.01,2.07
594158,542,441,20230604,25,3,267.94,1.28
945582,895,109,20230717,47,4,159.92,9.58
591513,411,178,20230729,46,5,362.73,21.38
421760,430,132,20230718,93,1,22.49,0.94
615620,901,434,20230901,94,5,306.44,29.91
936693,885,417,20230903,4,1,50.98,3.35
354362,572,443,20230623,38,4,103.09,5.14
403497,568,84,20230624,40,4,49.99,3.08
773056,637,163,20230529,4,5,484.09,16.51
866620,344,232,20230422,83,3,246.68,21.69
519442,189,409,20230909,14,5,276.25,19.51
78762,849,491,20230723,6,3,274.28,9.12
748482,242,448,20230313,89,4,110.32,2.82
243974,493,338,20230805,5,5,125.97,7.73
200719,53,481,20230612,24,4,121.44,0.77
175128,477,198,20230430,17,3,64.33,3.76
735270,718,344,20230818,41,2,187.71,0.25
557791,864,54,20230504,35,3,52.49,1.91
483374,984,342,20230316,65,2,82.36,2.3
103262,542,197,20231217,51,1,71.43,4.73
938421,352,375,20230427,10,2,95.16,7.65
401421,794,32,20231005,99,1,96.85,0.74
41706,536,445,20230504,4,3,238.18,9.74
432913,823,99,20230821,24,3,132.55,8.72
570088,501,444,20230413,61,3,153.82,7.22
466023,986,84,20230907,62,4,173.68,11.82
788953,694,449,20230524,64,4,327.91,28.25
773377,296,90,20230124,24,5,125.21,7.56
456695,262,425,20230626,48,3,155.12,7.37
879170,920,115,20230925,47,5,101.67,2.1
27125,915,81,20231204,69,1,86.76,5.26
279669,261,99,20230716,70,5,325.88,4.63
712803,484,301,20230518,92,5,60.71,2.29
487413,197,353,20231130,43,4,85.08,5.94
246284,974,483,20230201,10,1,58.78,2.7
65422,573,434,20230817,86,3,153.33,5.85
419483,39,60,20230114,51,2,53.24,4.02
338068,387,170,20230110,6,1,46.45,3.23
732371,685,188,20230718,94,1,28.07,1.56
440072,513,158,20231228,61,5,58.37,0.02
824492,428,495,20230904,25,1,73.38,3.65
813681,421,114,20230726,79,4,186.12,4.03
879158,969,299,20231204,72,3,106.26,5.51
155303,815,147,20231107,64,5,306.01,4.45
623151,980,68,20230721,16,2,118.72,8.09
560757,293,152,20231111,97,1,73.81,5.39
966420,495,364,20230401,78,4,54.01,4.92
751731,354,330,20230402,15,1,67.71,4.96
780819,664,343,20231022,45,1,44.26,0.6
327039,729,416,20230531,60,3,116.42,10.97
101503,758,183,20230809,34,1,31.36,2.8
711342,674,451,20230710,63,5,273.51,13.26
405223,465,374,20231222,81,2,26.98,2.52
300399,178,166,20230507,61,5,294.81,6.76
891319,872,335,20230625,66,1,38.33,3.14
513285,256,47,20230220,94,3,272.95,12.25
42069,562,489,20231211,48,1,68.37,2.85
825348,346,307,20230620,98,3,134.73,6.42
630784,870,210,20230430,90,1,74.55,5.62
734029,893,340,20230719,98,5,96.05,1.19
335536,721,165,20230626,45,5,390.54,3.97
685579,303,499,20231125,77,2,114.23,7.5
457865,406,122,20230627,73,5,159.6,1.48
283322,478,40,20230130,70,5,418.92,14.65
318346,449,296,20230625,13,3,126.36,0.73
944408,880,130,20230928,60,5,462.14,4.95
540135,280,467,20230623,94,5,187.83,8.97
54043,502,131,20230915,70,5,81.81,3.51
393575,916,378,20230313,5,2,20.56,1.45
204150,338,409,20230727,37,1,89.67,8.09
962159,404,298,20230324,55,2,28.47,0.21
609566,279,215,20231114,77,4,80.86,7.62
516480,878,490,20230826,20,4,351.95,26.47
504823,817,61,20230320,8,5,50.53,2.16
333148,653,485,20230111,100,4,289.41,25.26
617164,812,141,20230814,68,3,194.53,16.45
457175,349,252,20230717,82,5,428.56,28.1
894238,869,181,20231023,19,1,91.25,4.32
808004,523,311,20231230,98,2,85.23,4.61
841214,584,220,20230620,32,2,111.41,8.87
659297,501,111,20230520,78,3,88.97,7.12
193081,170,139,20230830,1,3,192.71,18.8
727402,399,341,20230710,67,2,70.14,4.5
739135,774,164,20230706,28,1,31.83,1.31
248258,413,479,20230402,93,1,56.43,3.24
263799,405,100,20230808,60,5,102.14,9.21
556574,38,302,20230601,31,1,71.0,6.19
644444,969,497,20230218,65,4,308.24,3.96
584006,274,280,20230612,94,4,82.3,2.66
325664,279,289,20230526,59,2,132.03,4.05
149302,777,379,20231208,36,1,52.83,1.57
835874,997,459,20230513,4,4,119.94,10.96
428421,525,283,20231017,12,1,62.61,2.29
775352,735,500,20230719,66,5,317.76,28.51
676363,171,26,20230616,61,5,362.19,35.91
255568,768,131,20231201,79,1,13.31,1.04
106924,928,344,20230924,73,2,104.92,3.77
820449,181,408,20230523,65,4,41.42,3.88
497490,821,431,20230811,12,1,73.58,1.88
645050,676,47,20230602,100,4,266.53,26.04
987808,542,271,20231104,48,1,59.68,5.76
374082,106,70,20230209,93,2,150.6,10.64
867000,124,185,20230612,59,3,56.07,5.23
946812,433,90,20230731,98,3,30.94,0.25
374805,276,232,20230504,76,5,258.02,15.03
446390,857,327,20230629,18,2,71.37,0.5
681373,854,463,20231226,97,1,54.77,2.96
521738,955,46,20230322,89,2,91.59,7.8
81380,993,275,20230917,49,3,34.5,2.77
3416,539,474,20230704,44,4,130.79,7.6
414104,581,20,20230203,92,4,345.59,24.52
96909,551,386,20230217,58,1,56.32,2.43
519136,630,354,20230909,83,2,65.68,3.62
328688,174,27,20230417,19,2,164.46,3.87
23789,359,396,20230609,51,4,343.92,3.11
914564,323,408,20230517,9,3,187.85,2.43
879071,125,407,20231024,79,1,52.81,3.41
795714,615,377,20230402,51,3,239.18,7.63
511222,414,157,20231222,58,1,80.48,6.41
628927,27,407,20231119,28,4,371.62,25.43
45563,967,189,20230313,76,2,26.75,2.28
665671,507,86,20231024,98,2,164.94,2.66
190433,993,324,20230827,89,5,469.8,22.92
92541,260,317,20230227,71,4,391.67,19.76
184755,1000,260,20230715,16,3,184.12,3.82
546672,825,16,20230121,85,4,69.14,5.26
978140,62,487,20230215,64,3,97.66,3.44
274808,136,435,20230403,60,4,197.84,12.81
539937,286,469,20230809,63,2,191.91,9.28
389409,84,155,20230321,81,1,76.16,3.05
560753,582,174,20230127,88,1,66.03,3.73
945066,903,143,20230712,20,3,276.04,2.57
79585,812,59,20230912,35,5,391.6,9.5
318385,472,325,20230617,87,1,59.35,3.49
15515,513,164,20230406,77,4,249.78,7.3
560978,780,178,20231110,63,1,51.17,2.9
363264,136,46,20230116,66,5,86.85,3.72
